system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,deforestation,geometry_name,year,.geo
642,0.8561761024539246,0.01594966289811035,0.03428498320323999,0.02083217313603499,0.27058806697153814,0.12632508395255995,0.0446816478450074,5.032182884531878E-4,donor36.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
643,0.7910603942136177,0.02397359942829524,0.04403088723390284,0.034111278313502275,0.2864405075807854,0.15298037507558934,0.06445183585147558,0.003111335505237204,donor37.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
644,0.8348729775046063,0.016938287794551168,0.035658374402784375,0.022801098665530047,0.26589544159306394,0.12730215130483788,0.04629208708588765,7.33937828864338E-4,donor38.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
645,0.8598960315164684,0.015410132110416157,0.032683645610388626,0.020087797987124806,0.2667809708572392,0.12711233204827252,0.04525254280150635,3.480270347400586E-6,donor39.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
646,0.8654438247437619,0.015240918402099962,0.03383195869959479,0.01992335103157264,0.2785755005624538,0.12839356390571197,0.045525663598851455,0.0017835349047717597,donor40.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
647,0.5243387950577868,0.0872496528036015,0.11493052621251808,0.11079023949552882,0.3402600408448134,0.20464669484228357,0.1390014946622634,0.0088869357636779,donor41.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
648,0.6616108206043368,0.03927617425275517,0.065885021490346,0.0631317415427225,0.30564729722824296,0.21735751081697482,0.10945210727335722,0.022657583624699454,donor42.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
649,0.48737622602836533,0.07231565560139819,0.09581212022084275,0.08870323171370649,0.2784604832704983,0.1656865804409741,0.10664450838664832,0.012178571559980719,donor43.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
650,0.7842290812851845,0.02511686225739584,0.04662003423733739,0.036651453469003475,0.29750647403087366,0.15973482544161538,0.06818548495194285,0.012612974700031759,donor44.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
651,0.8152721075141831,0.0195402004795928,0.04240355550694651,0.030472490935114692,0.297014514341842,0.15699784076742654,0.06320743957498115,0.004165875398681895,donor45.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
652,0.7955981923530687,0.021731964413734726,0.04125095469930398,0.033449149885394526,0.27074452158983137,0.1353908552978934,0.05281091533897495,0.007163254479868408,donor46.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
653,0.8017511515925085,0.020039010807729053,0.041362293828956904,0.030296224082432394,0.28181014414170547,0.14784679312018295,0.058948065485246635,0.010295516769669359,donor47.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
654,0.7036504906076502,0.06601174690809672,0.07952717510839948,0.06998783172699405,0.31734547556777554,0.16688563635133075,0.08178921067510352,0.017734109450748756,donor48.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
655,0.8555333005733682,0.016196923874104645,0.03482905263990703,0.02236346084665128,0.28118127343252425,0.13581969059233245,0.050721785326264,0.007755242125864682,donor49.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
656,0.679241483506464,0.03754257045786253,0.06120234330601492,0.05343658404277322,0.28248037370177864,0.16075040026106777,0.08324084496669043,0.017815352733552392,donor50.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
657,0.7968533160764992,0.03153100056126039,0.05459345598937174,0.04122742137549574,0.34542242474721013,0.176392037331594,0.07609042689245568,0.018004851715231897,donor51.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
658,0.5315657053493187,0.060028763411736116,0.08228232512353871,0.07940325437691431,0.2593512664779951,0.18238190237650975,0.1059346980517934,0.005143252705742698,donor52.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
659,0.7693640957805727,0.04078761455419841,0.05830212823021627,0.04616695472099996,0.3261250738167094,0.1607501874011449,0.07228833374469774,0.006971611125765703,donor53.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
660,0.8658056950401366,0.014699667793606352,0.03174520924193656,0.019171051975241077,0.2667049868900225,0.12497536506266747,0.044346133963349084,1.741116821974287E-5,donor54.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
661,0.8495035101530766,0.01626086711045731,0.03453245848547667,0.021586586309629816,0.2692180909675143,0.1297426024567221,0.046723303925270236,0.0027030237319584033,donor55.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
662,0.8559422860608877,0.01683058842645194,0.03510453195357448,0.02265032180236604,0.2779824684148194,0.1332379562612039,0.04980706541843953,0.004927663167197308,donor56.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
663,0.8655501876031226,0.014417050495727645,0.03139604603160007,0.018435314902065795,0.27056175158244355,0.1252994570972451,0.04468790517342673,2.9169890254735094E-4,donor57.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
664,0.7829035218591743,0.022631760494802446,0.04263976476327766,0.035622590406921006,0.26865801276054035,0.13887560191507084,0.055317137643875185,0.004888206825326713,donor58.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
665,0.7603873673178427,0.035517441556526586,0.05609502052380144,0.04441210030783142,0.3199318267649379,0.16303253431256506,0.07479971837989584,0.010040409819199859,donor59.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
666,,,,,,,,0.0,donor60.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
667,0.7513230953041992,0.04644166808902669,0.06378204180302544,0.052653480598255226,0.31437219582503123,0.1585217650048647,0.07675422390483196,0.012375321286964383,donor61.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
668,0.8688052814674577,0.015099275422031688,0.03351475048218537,0.019528878463435033,0.2811889403355748,0.128245251275726,0.04548538826289327,0.001581021373756902,donor62.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
669,0.8653123516396991,0.014844618876020023,0.03195516621001474,0.01913973657303563,0.265684743688131,0.12434691781640098,0.044284301062769586,5.29446447695103E-4,donor63.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
670,0.8364742519852063,0.028676952775256483,0.045066846549715336,0.03354972168577695,0.2861528692319359,0.13513618345924314,0.05259557365073412,7.864696963395129E-4,donor64.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
671,0.8482596361330281,0.016145541778024335,0.03455191895836626,0.022509124120739344,0.271494731186369,0.12645190545378593,0.04726311007070253,0.03605981251768451,donor65.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
672,0.6086665294682762,0.04590805823349202,0.06700065964518674,0.06178523395555532,0.254258521527437,0.1643124964606492,0.08751514982089463,0.006919738329780074,donor66.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
673,0.7386758203286051,0.043022614357837476,0.06323888998858702,0.055492371231879285,0.31587594155223175,0.18632602267140363,0.08453669182573569,0.030715110125888356,donor67.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
674,0.8554731905719027,0.015854742587880194,0.03447604026003102,0.021261330284165377,0.2768674884035726,0.13170072267593258,0.04772064560340252,3.660365328075002E-4,donor68.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
675,0.8084677532417912,0.024076320734096258,0.04458207669731194,0.03312249541990451,0.308114404829609,0.15726132653000735,0.06546955486506828,0.006128081157960368,donor69.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
676,0.7294329761348624,0.060550942839124315,0.07486494326472226,0.06460626934215292,0.3251654060240151,0.16575490557165984,0.07799830751121571,0.011849638307442716,donor70.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
677,0.7060158672789256,0.01814268491427021,0.03670269864626534,0.025616776569003026,0.2529841384160408,0.12386445647652358,0.047962413264086665,0.006505583335980022,donor71.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
678,0.7658341209135235,0.030590034413566242,0.05183939465271289,0.04166373488083904,0.3087796819403684,0.165621010372426,0.07440575308467785,0.008228450485843359,donor72.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
679,0.7589226042415138,0.026238078599073174,0.05297061202175915,0.04312122250054672,0.31634754350754574,0.1881195960189792,0.08205668426560601,0.02541205641790185,donor73.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
680,0.8559473934737982,0.0186990417217435,0.036976884169223394,0.023518017162697597,0.2818342329832874,0.13009676076156315,0.047221385178005726,7.136643497208685E-4,donor74.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
681,0.768983286342831,0.02471762658141287,0.0466584608188807,0.0389259112066286,0.28963808825127946,0.16929022353479903,0.07367546483969827,0.022769361519706724,donor75.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,0.6244790112189632,0.03625325178122651,0.0566672100032865,0.05239636328792492,0.23649781895231484,0.16104607793314282,0.08158720593920993,0.00505645557191949,donor76.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
683,0.6730417582439902,0.06099290748451417,0.07940873964819584,0.07594220460896886,0.30848622543608195,0.19986593266977976,0.0980944329482917,0.009867252360885183,donor77.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
684,0.7947509569919178,0.02410006952976212,0.042352812605349344,0.031597692144353685,0.277099634256602,0.14022561663613042,0.0575417215288542,0.005278439947663686,donor78.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
685,0.762098828000383,0.03590568669245548,0.05678723309513143,0.044900912773114324,0.32555021551166435,0.1666881175400645,0.07612893646580182,0.01360120638403616,donor79.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
686,0.8581400366623825,0.014710114291494769,0.03165263626005842,0.018640502072854323,0.2669133283703255,0.12315231335063583,0.043894380664621785,3.0178054590302604E-4,donor80.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
687,0.8595257800743602,0.015824995354847216,0.03461906138228209,0.02062972652675177,0.27536703841831334,0.12760959675963887,0.045220155050742124,4.1395482697785226E-4,donor81.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
688,0.8518141577389814,0.016422148006117878,0.03470090777968594,0.022298787582958855,0.27321797167117345,0.1317020125894247,0.049376029391628586,0.003522264475193245,donor82.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
689,0.7359385928969867,0.028539793672417674,0.052036781049260204,0.045860761252234324,0.29598562150837887,0.18474687655657884,0.08366187343821685,0.0048195480536239975,donor83.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
690,0.8515741082204712,0.016461480326641978,0.03519858454788377,0.021574197481610546,0.2703552884426604,0.1285343145759688,0.045850942184521466,0.002075780157134016,donor84.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
691,0.7041538195888174,0.03568370518496851,0.057218155458985516,0.048702854505313316,0.2756230630634898,0.15658934478095174,0.07579994941805725,0.006205373922095359,donor85.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
692,0.867884520533058,0.014895048242201272,0.0328567087970795,0.019343695864327836,0.27483372716251914,0.12770159075042267,0.045143166746622915,0.0013286926224167176,donor86.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
693,0.8651773681385729,0.015554958534009147,0.034440707337208346,0.020085454430035687,0.2816698792133787,0.1280718106707065,0.04507582873435988,1.8177962250431727E-4,donor87.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
694,0.8584810137123783,0.015634237023170506,0.03351256609471292,0.021050272464127724,0.2721914313939139,0.13023344889182256,0.04755552431890399,6.11160555948944E-4,donor88.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
695,0.8103845092808059,0.027897721943007013,0.04505448112345255,0.03284090788569073,0.29369704678384073,0.13734988275013257,0.054513513083529946,5.972092412157986E-6,donor89.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
696,0.8060055933663078,0.019278557394110548,0.03978371071448647,0.028730673480769596,0.27773855025445127,0.14524283118450054,0.05726384866150049,0.010642821417402441,donor90.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
697,0.8591256549372247,0.015364390840163148,0.03429947225371755,0.02190997441557196,0.2854821798378686,0.13232459406502764,0.049167010705354314,0.006481119512733381,donor91.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
698,0.8626622896700533,0.015715026908226216,0.03324501540035362,0.020933278331843545,0.2738928528849219,0.1254477374176583,0.04569435255607726,0.00313938821054872,donor92.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
699,0.704269652777988,0.04155649096325945,0.0657268753910982,0.058617890305025906,0.32317533607748933,0.19989835746547857,0.09478291792992727,0.020087453757563344,donor93.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
700,0.7871344225071365,0.021600191409694533,0.04084251604622077,0.030976836151157164,0.2728498225194273,0.14026693068382762,0.05683747270097588,0.009624175632133303,donor94.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
701,0.7221584839218465,0.030996384248089436,0.055218015690348926,0.04917912491284023,0.306585672954313,0.20076249383830627,0.09450450938957014,0.01563868945151222,donor95.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
702,0.7165502193180838,0.03500292933929696,0.05845465334294015,0.05239168390504122,0.30888827905314037,0.1992886171478499,0.09355143752998206,0.031064125513714645,donor96.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
703,0.7391155806043266,0.027541528749991048,0.053247976431211826,0.045917116200372886,0.3047741027019846,0.18734664428419265,0.08421621835493667,0.007917456454692837,donor97.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
704,0.8216010658667418,0.018029447580368483,0.036636539751538494,0.025277315532833217,0.2674283118467823,0.13597979014698394,0.05177274524700996,0.00444113170445301,donor98.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
705,0.7472464673633724,0.026371832005222022,0.052026339473678844,0.04455347846188526,0.30565571362903055,0.1890917161288646,0.08353276979587348,0.00996430030227725,donor99.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
706,0.8411185041293269,0.017831760943482055,0.03837286704606932,0.02597692991452934,0.2919067783304052,0.14604055735301658,0.05678948567256143,0.008834176156955052,donor100.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
707,0.8151405973007089,0.026146968143937122,0.04295579689558461,0.03271538005622851,0.28340386884281077,0.13408094776160753,0.05546779675180505,5.3724268033731E-4,treated,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
708,0.7782962263082388,0.031325229153317966,0.04980559851117625,0.042183154224694853,0.29026108320276084,0.15321451782831647,0.06780685209976516,0.01741452285676404,donor1.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
709,0.5221355760853633,0.18309356130600965,0.17323284325506366,0.18125530043550542,0.37939214001993077,0.24822743428166494,0.1466103734261974,0.028672338998441623,donor2.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
710,0.7907361736936138,0.030902086974642126,0.048978814179583,0.03888121253724066,0.3029853598958516,0.15137295156907704,0.06565832039888661,0.014695351969709065,donor3.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
711,0.548833715739714,0.07999360834755621,0.0980777348995971,0.10130376860878226,0.3141845223932055,0.2379746339577546,0.1269740382312151,0.008887519245970602,donor4.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
712,0.304953651579548,0.04052658462682363,0.05511343788637565,0.04776539410906708,0.15538786445027447,0.08155875858233379,0.03951019981883818,6.607903171793522E-4,donor5.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
713,0.7832757496282802,0.0382248765762232,0.055546512466153,0.04639444876614206,0.310372548340919,0.1675802048420669,0.07354864082822266,0.014235158065592907,donor6.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
714,0.7688179873933143,0.05851056713676218,0.07199267164087628,0.06475201445015023,0.338839172437402,0.17888833000403526,0.07890883025845777,0.005171539739601236,donor7.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
715,0.7197668543866991,0.05911196053775867,0.07286667460762089,0.06704113503011716,0.31400575294564625,0.17488235755663267,0.08234796843831921,0.01813819849966792,donor8.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
716,0.7214699029142893,0.05685905990759345,0.0693415339700674,0.06142223641643218,0.30938242691033047,0.16092560245806833,0.07636477546395117,0.00985800325732818,donor9.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
717,0.5528625179082169,0.15111459954831505,0.14716894886614973,0.1490593242715097,0.35758650073277687,0.22334840317171312,0.11966155405960967,0.0063286068940861286,donor10.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
